20240203135147,0;0;0;0;0;0,0.1164595;-0.1368683;-0.6537296;0.02310237;-0.2332577;0.0445781,57;53;52;48;47;29;32;28,11.964;11.912;11.832;11.3;11.3;4.9;4.883;4.8
20240203135148,0;0;0;0;0;0,0.2397356;-0.6958833;0.1704009;0.0599179;-0.4771607;0.0921315,57;53;53;48;46;29;32;28,11.944;11.896;11.812;11.3;11.2;4.9;4.854;4.8
20240203135148,0;0;0;0;0;0,0.2382137;-0.7231523;0.2052447;0.0599179;-0.4832966;0.09366548,57;53;53;48;46;29;32;28,11.944;11.896;11.812;11.3;11.2;4.9;4.854;4.8
20240203135149,0;0;0;0;0;0,0.2382137;-0.7231523;0.2052447;0.0599179;-0.4832966;0.09366548,57;53;53;48;46;29;32;28,11.944;11.896;11.812;11.3;11.2;4.9;4.854;4.8
20240203135150,0;0;0;0;0;0,0.1164595;-0.2595789;-0.4764809;0.03997615;-0.2363257;0.05071402,57;53;53;48;46;29;32;28,11.964;11.912;11.82;11.3;11.3;4.9;4.875;4.8
20240203135150,0;0;0;0;0;0,0.1164595;-0.2595789;-0.4764809;0.03997615;-0.2363257;0.05071402,57;53;53;48;46;29;32;28,11.964;11.912;11.82;11.3;11.3;4.9;4.875;4.8
20240203135151,0;0;0;0;0;0,0.04492895;0.04341028;-0.9249049;0.01850042;-0.0921315;0.02310237,57;53;53;48;46;29;32;28,11.952;11.892;11.82;11.3;11.2;4.8;4.859;4.8
20240203135151,0;0;0;0;0;0,0.0007930673;0.2994361;-1.299096;0.003160615;-0.006228577;0.003160615,57;53;53;48;46;29;32;28,11.952;11.892;11.82;11.3;11.2;4.8;4.859;4.8
20240203135152,0;0;0;0;0;0,0.0007930673;0.2994361;-1.299096;0.003160615;-0.006228577;0.003160615,57;53;53;48;46;29;32;28,11.952;11.892;11.82;11.3;11.2;4.8;4.859;4.8
20240203135152,0;0;0;0;0;0,0.03427546;0.19036;-1.132452;0.004694596;-0.07065577;0.0123645,57;53;53;48;46;29;32;28,11.96;11.912;11.82;11.3;11.2;4.8;4.846;4.8
20240203135153,0;0;0;0;0;0,0.03427546;0.19036;-1.132452;0.004694596;-0.07065577;0.0123645,57;53;53;48;46;29;32;28,11.96;11.912;11.82;11.3;11.2;4.8;4.846;4.8
20240203135153,0;0;0;0;0;0,0.1819024;-0.4141034;-0.2446942;0.03997615;-0.3651801;0.06758781,57;53;53;48;46;29;32;28,11.964;11.904;11.82;11.3;11.2;4.9;4.852;4.9
20240203135154,0;0;0;0;0;0,0.2382137;-0.6883085;0.1582814;0.05531596;-0.4771607;0.08906354,57;53;53;48;46;29;32;28,11.964;11.904;11.82;11.3;11.2;4.9;4.852;4.9
20240203135154,0;0;0;0;0;0,0.2382137;-0.6883085;0.1582814;0.05531596;-0.4771607;0.08906354,57;53;53;48;46;29;32;28,11.964;11.904;11.82;11.3;11.2;4.9;4.852;4.9
20240203135155,0;0;0;0;0;0,0.1925559;-0.5716577;-0.01896727;0.05684994;-0.3943257;0.07832567,57;53;53;48;46;29;32;28,11.96;11.912;11.852;11.3;11.3;4.9;4.882;4.8
20240203135155,0;0;0;0;0;0,0.1925559;-0.5716577;-0.01896727;0.05684994;-0.3943257;0.07832567,57;53;53;48;46;29;32;28,11.96;11.912;11.852;11.3;11.3;4.9;4.882;4.8
20240203135156,0;0;0;0;0;0,0.1225472;-0.2807881;-0.446182;0.04151013;-0.2470636;0.05071402,57;53;53;48;46;29;32;28,11.96;11.912;11.852;11.3;11.3;4.9;4.882;4.8
20240203135156,0;0;0;0;0;0,0.003836922;0.2630774;-1.249103;0.006228577;-0.009296538;0.004694596,57;53;53;48;46;29;32;28,11.964;11.904;11.812;11.3;11.2;4.9;4.875;4.9
20240203135157,0;0;0;0;0;0,0.003836922;0.2630774;-1.249103;0.006228577;-0.009296538;0.004694596,57;53;53;48;46;29;32;28,11.964;11.904;11.812;11.3;11.2;4.9;4.875;4.9
20240203135157,0;0;0;0;0;0,0.0007930673;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;46;29;32;28,11.964;11.904;11.812;11.3;11.2;4.9;4.875;4.9
20240203135158,0;0;0;0;0;0,0.0007930673;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;46;29;32;28,11.964;11.904;11.812;11.3;11.2;4.9;4.875;4.9
20240203135158,0;0;0;0;0;0,0.1027622;-0.0747555;-0.7461413;0.01850042;-0.2041121;0.03844217,57;53;53;48;46;29;32;28,11.964;11.916;11.844;11.3;11.2;4.9;4.875;4.8
20240203135159,0;0;0;0;0;0,0.1712489;-0.36714;-0.3143817;0.03844217;-0.3406364;0.06451984,57;53;53;48;46;29;32;28,11.964;11.916;11.844;11.3;11.2;4.9;4.875;4.8
20240203135159,0;0;0;0;0;0,0.1712489;-0.36714;-0.3143817;0.03844217;-0.3406364;0.06451984,57;53;53;48;46;29;32;28,11.964;11.916;11.844;11.3;11.2;4.9;4.875;4.8
20240203135200,0;0;0;0;0;0,0.2427795;-0.7367868;0.2264539;0.0599179;-0.4878986;0.0921315,57;53;53;48;46;29;32;28,11.948;11.9;11.76;11.3;11.3;4.8;4.854;4.8
20240203135200,0;0;0;0;0;0,0.2427795;-0.7367868;0.2264539;0.0599179;-0.4878986;0.0921315,57;53;53;48;46;29;32;28,11.948;11.9;11.76;11.3;11.3;4.8;4.854;4.8
20240203135201,0;0;0;0;0;0,0.2032094;-0.6080164;0.03102594;0.05684994;-0.4096655;0.08292761,57;53;52;48;46;29;32;28,11.96;11.908;11.836;11.3;11.3;4.9;4.893;4.9
20240203135201,0;0;0;0;0;0,0.06319208;-0.03082207;-0.8173437;0.02310237;-0.128947;0.02770431,57;53;52;48;46;29;32;28,11.96;11.908;11.836;11.3;11.3;4.9;4.893;4.9
20240203135202,0;0;0;0;0;0,0.06319208;-0.03082207;-0.8173437;0.02310237;-0.128947;0.02770431,57;53;52;48;46;29;32;28,11.96;11.908;11.836;11.3;11.3;4.9;4.893;4.9
20240203135202,0;0;0;0;0;0,0.005358849;0.2403532;-1.21123;0.006228577;-0.01850042;0.006228577,57;53;53;48;46;29;32;28,11.948;11.88;11.8;11.3;11.3;4.9;4.891;4.8
20240203135203,0;0;0;0;0;0,0.005358849;0.2403532;-1.21123;0.006228577;-0.01850042;0.006228577,57;53;53;48;46;29;32;28,11.948;11.88;11.8;11.3;11.3;4.9;4.891;4.8
20240203135204,0;0;0;0;0;0,0.02818776;0.2145991;-1.165781;0.004694596;-0.052248;0.009296538,57;53;52;48;46;29;32;28,11.964;11.912;11.832;11.3;11.3;4.9;4.869;4.8
20240203135204,0;0;0;0;0;0,0.02818776;0.2145991;-1.165781;0.004694596;-0.052248;0.009296538,57;53;52;48;46;29;32;28,11.964;11.912;11.832;11.3;11.3;4.9;4.869;4.8
20240203135205,0;0;0;0;0;0,0.09667447;-0.05051636;-0.7825;0.01543246;-0.1918402;0.03537421,57;53;52;48;46;29;32;28,11.964;11.912;11.832;11.3;11.3;4.9;4.869;4.8
20240203135205,0;0;0;0;0;0,0.2306041;-0.6398303;0.08404905;0.05531596;-0.4633549;0.08599558,57;53;52;48;46;29;32;28,11.948;11.896;11.6;11.3;11.2;4.9;4.888;4.9
20240203135206,0;0;0;0;0;0,0.2306041;-0.6398303;0.08404905;0.05531596;-0.4633549;0.08599558,57;53;52;48;46;29;32;28,11.948;11.896;11.6;11.3;11.2;4.9;4.888;4.9
20240203135206,0;0;0;0;0;0,0.2427795;-0.7367868;0.2279689;0.0599179;-0.4878986;0.0921315,57;53;52;48;46;29;32;28,11.948;11.896;11.6;11.3;11.2;4.9;4.888;4.9
20240203135207,0;0;0;0;0;0,0.2427795;-0.7367868;0.2279689;0.0599179;-0.4878986;0.0921315,57;53;52;48;46;29;32;28,11.948;11.896;11.6;11.3;11.2;4.9;4.888;4.9
20240203135207,0;0;0;0;0;0,0.1423323;-0.3701699;-0.3128667;0.04611208;-0.2869471;0.05684994,57;53;53;48;46;29;32;28,11.968;11.924;11.86;11.3;11.3;4.9;4.903;4.9
20240203135208,0;0;0;0;0;0,0.07232364;-0.06869572;-0.7582608;0.02463635;-0.1458208;0.03230625,57;53;53;48;46;29;32;28,11.948;11.892;11.788;11.3;11.2;4.8;4.854;4.8
20240203135208,0;0;0;0;0;0,0.07232364;-0.06869572;-0.7582608;0.02463635;-0.1458208;0.03230625,57;53;53;48;46;29;32;28,11.948;11.892;11.788;11.3;11.2;4.8;4.854;4.8
20240203135209,0;0;0;0;0;0,0.0007930673;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;46;29;32;28,11.948;11.892;11.788;11.3;11.2;4.8;4.854;4.8
20240203135209,0;0;0;0;0;0,0.0007930673;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;46;29;32;28,11.948;11.892;11.788;11.3;11.2;4.8;4.854;4.8
20240203135210,0;0;0;0;0;0,0.01296848;0.2539877;-1.227894;0.003160615;-0.02923829;0.004694596,57;53;53;48;46;29;32;28,11.964;11.916;11.848;11.3;11.3;4.8;4.837;4.8
20240203135210,0;0;0;0;0;0,0.14842;-0.2732134;-0.4567866;0.03230625;-0.296151;0.05684994,57;53;53;48;46;29;32;28,11.964;11.916;11.848;11.3;11.3;4.8;4.837;4.8
20240203135211,0;0;0;0;0;0,0.14842;-0.2732134;-0.4567866;0.03230625;-0.296151;0.05684994,57;53;53;48;46;29;32;28,11.964;11.916;11.848;11.3;11.3;4.8;4.837;4.8
20240203135211,0;0;0;0;0;0,0.2184286;-0.5731727;-0.01442243;0.052248;-0.4372772;0.08139364,57;53;53;48;46;29;32;28,11.948;11.896;11.632;11.3;11.2;4.9;4.826;4.8
20240203135212,0;0;0;0;0;0,0.2184286;-0.5731727;-0.01442243;0.052248;-0.4372772;0.08139364,57;53;53;48;46;29;32;28,11.948;11.896;11.632;11.3;11.2;4.9;4.826;4.8
20240203135212,0;0;0;0;0;0,0.2199506;-0.6701292;0.1204077;0.0599179;-0.448015;0.09059752,57;53;53;48;46;29;32;28,11.964;11.916;11.836;11.3;11.3;4.9;4.882;4.9
20240203135213,0;0;0;0;0;0,0.1560296;-0.4292528;-0.2265148;0.05071402;-0.3145587;0.06298587,57;53;53;48;46;29;32;28,11.964;11.916;11.836;11.3;11.3;4.9;4.882;4.9
20240203135213,0;0;0;0;0;0,0.1560296;-0.4292528;-0.2265148;0.05071402;-0.3145587;0.06298587,57;53;53;48;46;29;32;28,11.964;11.916;11.836;11.3;11.3;4.9;4.882;4.9
20240203135214,0;0;0;0;0;0,0.01905619;0.1661209;-1.102154;0.01083052;-0.03997615;0.01083052,57;53;53;48;46;29;32;28,11.96;11.904;11.76;11.3;11.2;4.9;4.895;4.9
20240203135214,0;0;0;0;0;0,0.01905619;0.1661209;-1.102154;0.01083052;-0.03997615;0.01083052,57;53;53;48;46;29;32;28,11.96;11.904;11.76;11.3;11.2;4.9;4.895;4.9
20240203135215,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.003160615;-0.006228577;0.003160615,57;53;53;48;46;29;32;28,11.96;11.904;11.76;11.3;11.2;4.9;4.895;4.9
20240203135215,0;0;0;0;0;0,0.05710437;0.107038;-1.017317;0.006228577;-0.1136072;0.0200344,57;53;53;48;46;29;32;28,11.964;11.912;11.836;11.3;11.3;4.9;4.855;4.8
20240203135216,0;0;0;0;0;0,0.05710437;0.107038;-1.017317;0.006228577;-0.1136072;0.0200344,57;53;53;48;46;29;32;28,11.964;11.912;11.836;11.3;11.3;4.9;4.855;4.8
20240203135216,0;0;0;0;0;0,0.1301569;-0.1944362;-0.5719225;0.02923829;-0.2608694;0.0445781,57;53;53;48;46;29;32;28,11.964;11.912;11.836;11.3;11.3;4.9;4.855;4.8
20240203135217,0;0;0;0;0;0,0.1301569;-0.1944362;-0.5719225;0.02923829;-0.2608694;0.0445781,57;53;53;48;46;29;32;28,11.964;11.912;11.836;11.3;11.3;4.9;4.855;4.8
20240203135217,0;0;0;0;0;0,0.2412575;-0.7201224;0.2082746;0.06145189;-0.4848306;0.08906354,57;53;53;48;46;29;32;28,11.948;11.896;11.688;11.3;11.2;4.9;4.79;4.9
20240203135218,0;0;0;0;0;0,0.2366918;-0.7186075;0.19767;0.06298587;-0.4802286;0.08906354,57;53;53;48;46;29;32;28,11.968;11.916;11.836;11.3;11.2;4.9;4.79;4.9
20240203135218,0;0;0;0;0;0,0.2366918;-0.7186075;0.19767;0.06298587;-0.4802286;0.08906354,57;53;53;48;46;29;32;28,11.968;11.916;11.836;11.3;11.2;4.9;4.79;4.9
20240203135219,0;0;0;0;0;0,0.1027622;-0.2050408;-0.558288;0.03384023;-0.210248;0.04304412,57;53;53;48;47;30;32;28,11.952;11.9;11.796;11.3;11.2;4.9;4.877;4.9
20240203135220,0;0;0;0;0;0,0.1027622;-0.2050408;-0.558288;0.03384023;-0.210248;0.04304412,57;53;53;48;47;30;32;28,11.952;11.9;11.796;11.3;11.2;4.9;4.877;4.9
20240203135220,0;0;0;0;0;0,0.03731932;0.08128392;-0.9794429;0.01696644;-0.07525771;0.01696644,57;53;53;48;47;30;32;28,11.952;11.9;11.796;11.3;11.2;4.9;4.877;4.9
20240203135221,0;0;0;0;0;0,0.03731932;0.08128392;-0.9794429;0.01696644;-0.07525771;0.01696644,57;53;53;48;47;30;32;28,11.952;11.9;11.796;11.3;11.2;4.9;4.877;4.9
20240203135221,0;0;0;0;0;0,0.003836922;0.2918614;-1.283947;0.003160615;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.932;11.856;11.3;11.3;4.9;4.865;4.8
20240203135222,0;0;0;0;0;0,0.04645088;0.1433967;-1.06731;0.004694596;-0.09519947;0.01696644,57;53;53;48;47;29;32;28,11.972;11.932;11.856;11.3;11.3;4.9;4.865;4.8
20240203135222,0;0;0;0;0;0,0.04645088;0.1433967;-1.06731;0.004694596;-0.09519947;0.01696644,57;53;53;48;47;29;32;28,11.972;11.932;11.856;11.3;11.3;4.9;4.865;4.8
20240203135223,0;0;0;0;0;0,0.191034;-0.450462;-0.1916711;0.04304412;-0.3789859;0.07218975,57;53;53;48;47;29;32;28,11.964;11.9;11.76;11.3;11.3;4.9;4.869;4.9
20240203135223,0;0;0;0;0;0,0.2397356;-0.7004281;0.1794906;0.0599179;-0.4771607;0.09059752,57;53;53;48;47;29;32;28,11.964;11.9;11.76;11.3;11.3;4.9;4.869;4.9
20240203135224,0;0;0;0;0;0,0.2397356;-0.7004281;0.1794906;0.0599179;-0.4771607;0.09059752,57;53;53;48;47;29;32;28,11.964;11.9;11.76;11.3;11.3;4.9;4.869;4.9
20240203135224,0;0;0;0;0;0,0.1773366;-0.5110599;-0.1053192;0.05531596;-0.3605781;0.07218975,57;53;53;48;47;29;32;28,11.964;11.912;11.82;11.3;11.3;4.8;4.851;4.8
20240203135225,0;0;0;0;0;0,0.1773366;-0.5110599;-0.1053192;0.05531596;-0.3605781;0.07218975,57;53;53;48;47;29;32;28,11.964;11.912;11.82;11.3;11.3;4.8;4.851;4.8
20240203135225,0;0;0;0;0;0,0.1088499;-0.227765;-0.5234442;0.03537421;-0.2209859;0.04611208,57;53;53;48;47;29;32;28,11.964;11.912;11.82;11.3;11.3;4.8;4.851;4.8
20240203135226,0;0;0;0;0;0,0.1088499;-0.227765;-0.5234442;0.03537421;-0.2209859;0.04611208,57;53;53;48;47;29;32;28,11.964;11.912;11.82;11.3;11.3;4.8;4.851;4.8
20240203135226,0;0;0;0;0;0,0.0007930673;0.2827717;-1.279402;0.004694596;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.948;11.892;11.764;11.3;11.2;4.9;4.854;4.8
20240203135227,0;0;0;0;0;0,0.002314994;0.2964062;-1.293037;0.003160615;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.96;11.928;11.836;11.3;11.3;4.9;4.895;4.9
20240203135227,0;0;0;0;0;0,0.002314994;0.2964062;-1.293037;0.003160615;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.96;11.928;11.836;11.3;11.3;4.9;4.895;4.9
20240203135228,0;0;0;0;0;0,0.1164595;-0.1308085;-0.6643342;0.02310237;-0.2255878;0.04151013,57;53;53;48;47;29;32;28,11.96;11.928;11.836;11.3;11.3;4.9;4.895;4.9
20240203135228,0;0;0;0;0;0,0.1164595;-0.1308085;-0.6643342;0.02310237;-0.2255878;0.04151013,57;53;53;48;47;29;32;28,11.96;11.928;11.836;11.3;11.3;4.9;4.895;4.9
20240203135229,0;0;0;0;0;0,0.1834243;-0.423193;-0.2325746;0.03997615;-0.3636461;0.06758781,57;53;53;48;47;29;32;28,11.948;11.896;11.752;11.3;11.2;4.8;4.839;4.8
20240203135229,0;0;0;0;0;0,0.2366918;-0.7216374;0.2006999;0.0599179;-0.4817626;0.0921315,57;53;53;48;47;29;32;28,11.96;11.912;11.832;11.3;11.3;4.9;4.867;4.8
20240203135230,0;0;0;0;0;0,0.2366918;-0.7216374;0.2006999;0.0599179;-0.4817626;0.0921315,57;53;53;48;47;29;32;28,11.96;11.912;11.832;11.3;11.3;4.9;4.867;4.8
20240203135230,0;0;0;0;0;0,0.1864682;-0.5459036;-0.05532597;0.05531596;-0.3759179;0.07372373,57;53;53;48;47;29;32;28,11.96;11.912;11.832;11.3;11.3;4.9;4.867;4.8
20240203135231,0;0;0;0;0;0,0.1864682;-0.5459036;-0.05532597;0.05531596;-0.3759179;0.07372373,57;53;53;48;47;29;32;28,11.96;11.912;11.832;11.3;11.3;4.9;4.867;4.8
20240203135231,0;0;0;0;0;0,0.04492895;0.04492522;-0.9279348;0.01850042;-0.09519947;0.02156838,57;53;53;48;47;29;32;28,11.956;11.896;11.772;11.3;11.3;4.9;4.887;4.8
20240203135232,0;0;0;0;0;0,0.002314994;0.2706521;-1.261223;0.006228577;-0.007762557;0.004694596,57;53;53;48;47;29;32;28,11.956;11.896;11.772;11.3;11.3;4.9;4.887;4.8
20240203135232,0;0;0;0;0;0,0.002314994;0.2706521;-1.261223;0.006228577;-0.007762557;0.004694596,57;53;53;48;47;29;32;28,11.956;11.896;11.772;11.3;11.3;4.9;4.887;4.8
20240203135233,0;0;0;0;0;0,0.03427546;0.19036;-1.130937;0.004694596;-0.06912179;0.01389848,57;53;53;48;47;29;32;28,11.968;11.928;11.848;11.3;11.3;4.9;4.888;4.9
20240203135233,0;0;0;0;0;0,0.03427546;0.19036;-1.130937;0.004694596;-0.06912179;0.01389848,57;53;53;48;47;29;32;28,11.968;11.928;11.848;11.3;11.3;4.9;4.888;4.9
20240203135234,0;0;0;0;0;0,0.1027622;-0.07778539;-0.7415964;0.01850042;-0.208714;0.03997615,57;53;53;48;47;29;32;28,11.944;11.9;11.784;11.3;11.2;4.9;4.877;4.8
20240203135234,0;0;0;0;0;0,0.2336479;-0.6564947;0.1098031;0.05378198;-0.4633549;0.08752955,57;53;53;48;47;29;32;28,11.944;11.9;11.784;11.3;11.2;4.9;4.877;4.8
20240203135235,0;0;0;0;0;0,0.2336479;-0.6564947;0.1098031;0.05378198;-0.4633549;0.08752955,57;53;53;48;47;29;32;28,11.944;11.9;11.784;11.3;11.2;4.9;4.877;4.8
20240203135236,0;0;0;0;0;0,0.2427795;-0.7352719;0.2279689;0.0599179;-0.4894325;0.0921315,57;53;53;48;47;29;32;28,11.956;11.912;11.836;11.3;11.3;4.9;4.878;4.8
20240203135236,0;0;0;0;0;0,0.2427795;-0.7352719;0.2279689;0.0599179;-0.4894325;0.0921315,57;53;53;48;47;29;32;28,11.956;11.912;11.836;11.3;11.3;4.9;4.878;4.8
20240203135237,0;0;0;0;0;0,0.1362446;-0.3429009;-0.3537703;0.04304412;-0.2762092;0.05531596,57;53;53;48;47;29;32;28,11.956;11.912;11.836;11.3;11.3;4.9;4.878;4.8
20240203135237,0;0;0;0;0;0,0.06471401;-0.03688185;-0.8037092;0.02310237;-0.1366169;0.02923829,57;53;53;48;47;29;32;28,11.948;11.888;11.824;11.3;11.3;4.9;4.885;4.9
20240203135238,0;0;0;0;0;0,0.06471401;-0.03688185;-0.8037092;0.02310237;-0.1366169;0.02923829,57;53;53;48;47;29;32;28,11.948;11.888;11.824;11.3;11.3;4.9;4.885;4.9
20240203135238,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.968;11.912;11.84;11.3;11.3;4.9;4.895;4.8
20240203135239,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.003160615;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.968;11.912;11.84;11.3;11.3;4.9;4.895;4.8
20240203135239,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.003160615;-0.006228577;0.003160615,57;53;53;48;47;29;32;28,11.968;11.912;11.84;11.3;11.3;4.9;4.895;4.8
20240203135240,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.001626634;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.869;4.9
20240203135240,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.001626634;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.869;4.9
20240203135241,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.001626634;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.869;4.9
20240203135241,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;0.001626634;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.869;4.9
20240203135242,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.968;11.916;11.852;11.3;11.3;4.9;4.896;4.8
20240203135242,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.968;11.916;11.852;11.3;11.3;4.9;4.896;4.8
20240203135243,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.968;11.916;11.852;11.3;11.3;4.9;4.896;4.8
20240203135243,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.859;4.9
20240203135244,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.859;4.9
20240203135244,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,57;53;53;48;47;29;32;28,11.972;11.92;11.852;11.3;11.3;4.9;4.859;4.9
20240203135245,0;0;0;0;0;0,-0.0007288597;0.2994361;-1.300611;9.265359E-05;-0.004694596;0.003160615,56;53;53;48;47;29;32;28,11.96;11.916;11.844;11.4;11.3;4.9;4.855;4.8
